item_id,content_type,condition,provisional_unit,event_index,sorted_replicate_rank,signal_kind,dtype,shape,content_sha256,sample_sha256
eis:ES10:ES10C1:e016:r003,eis_matrix,ES10,ES10C1,16,3,,<f8,"[59,18]",43278a147edc4e1c3cc90885bb65224662bfab9c5342444c6940b610c276129b,19f5f0b4fe4ebc33962124fe11e6ef6ef4b1379132b08e298053fc8b2dc0558b
eis:ES10:ES10C1:e016:r004,eis_matrix,ES10,ES10C1,16,4,,<f8,"[59,18]",6ce9c07bb53ee9e48125b859acae1cf28b0112a2c0c28a55983aed16d8eb38cd,3d8cea4920e0d318d86b3506ac0b597c6a019e4b6018bf79f56391d682a2ecc2
eis:ES10:ES10C1:e017:r000,eis_matrix,ES10,ES10C1,17,0,,<f8,"[59,18]",406e7e088c37c9b23c540c86b354cd96b5956ff80d0c3f928e8ad7c74926ba5d,644d3377fe56a3e638ac02ea0693454015d00e1765873751c8beebea30c70a7e
eis:ES10:ES10C1:e017:r001,eis_matrix,ES10,ES10C1,17,1,,<f8,"[59,18]",b4e96ec2cb0a8d805ae33221fe4b90e2a1abe16677f84f34eef2fd90a90de093,11f1a0013d4cfdf846c47875bea79a24ec6b4a3a7dfb9285e0a6ce20066ea05d
eis:ES10:ES10C1:e017:r002,eis_matrix,ES10,ES10C1,17,2,,<f8,"[59,18]",96c60d50a1eba4c9062048ae3df2d8dbc2cc2ce81baeea3a7f3917dfbe78e14e,631a871bab6626e2e135df7ece54ab618b50d4019ce44ebd95f533e9c41b826f
eis:ES10:ES10C1:e017:r003,eis_matrix,ES10,ES10C1,17,3,,<f8,"[59,18]",a439b3ed37b6fd78c19c0b216485326748acca94c24acb0bd745e666e5bcc8b9,255f50ece63eed418739b5c516343dd0e04435725e92fdd3d2c613d2dd5efb9a
eis:ES10:ES10C1:e017:r004,eis_matrix,ES10,ES10C1,17,4,,<f8,"[59,18]",eb0ce1c2188fa9dd38b83d12dd9d8ecb8dccf1a81e6d0ffd8b516753c389e8b4,ef2a48fd2ac2a6960caecc3a2a40b696d28e89565712b454032fafdc2af1edb7
eis:ES10:ES10C1:e018:r000,eis_matrix,ES10,ES10C1,18,0,,<f8,"[59,18]",51f157f416f6c54a8b2ed113109fd34cd09c16d5ae2011fcd0c0389ef7152edc,4fbf3246369d19f2200858937aadd64a000776223ef067cd20dc88c2a9170575
eis:ES10:ES10C1:e018:r001,eis_matrix,ES10,ES10C1,18,1,,<f8,"[59,18]",b9f77e9b0d1e3eec53ff57ce9799fa183b1f186161272f945ee7b141045fea4a,448f2c2a2ec20ca83a34c0700675b61bd2dbd5d01d0c4ca390a6951aaa157ece
eis:ES10:ES10C1:e018:r002,eis_matrix,ES10,ES10C1,18,2,,<f8,"[59,18]",eb6eb2531f208059011966b25293998329a368936b34a5a8306aab307e882a97,6c5e3d38506706d063ba1c11a2677697d9628de1de73de65c9602050e92a44aa
eis:ES10:ES10C1:e018:r003,eis_matrix,ES10,ES10C1,18,3,,<f8,"[59,18]",53ce3141d443419c93897d2f38425b2b116851abb07e093fbac6e2a28e85d7e9,1b7b2564f4d30c66716db8b84bb3b4248da36295241c67b0b0a9ae235306874b
eis:ES10:ES10C1:e018:r004,eis_matrix,ES10,ES10C1,18,4,,<f8,"[59,18]",a6268f15ef1c77b17052e2132c57f298562de4bbcbda8f2cc0b78d6df0b37d1f,8c26a654936c8c9a0ed4e641e77cb60b88fdb33cda4da5365ca4906581838398
eis:ES10:ES10C1:e019:r000,eis_matrix,ES10,ES10C1,19,0,,<f8,"[59,18]",a58c8b24ba4e8a0301a60178cd22a2d44a0544fde21ae44fcbdcc1101a2c8040,1212f0605ccb14b7b6da6b29aae395939c724b98f18025c45d7c09ae69f578ab
eis:ES10:ES10C1:e019:r001,eis_matrix,ES10,ES10C1,19,1,,<f8,"[59,18]",489d43e12b555e1bb45a0af578d97baa3949fc9218afc96544d752dc2645bcb9,845b484a022ffd6e5cf97c436e955fae484fd8b619a9ec2d59f3279f2f94e829
eis:ES10:ES10C1:e019:r002,eis_matrix,ES10,ES10C1,19,2,,<f8,"[59,18]",a31378d41f39a3511998c31d88f34c2359d8bb99d3e6ffeadc370061dd3a16e9,dc58a0fbac0ac5958a7c17aa0a5d99991bcb92895d20e2bad7bf5b7fc878b776
eis:ES10:ES10C1:e019:r003,eis_matrix,ES10,ES10C1,19,3,,<f8,"[59,18]",966e5b25783c6cca78ccab3fce22400ae0079952cef6eba3e014c8316a796534,0182c0ac0b650185b2f67a2db828b3fe6496dd36ef81d9a82d0ba2ab29b5969d
eis:ES10:ES10C1:e019:r004,eis_matrix,ES10,ES10C1,19,4,,<f8,"[59,18]",95e32bf3bcd67935305cc433fa1722c770c827ee154e4aa4ee86bef45c1c12dc,085c9f30163b076b2046fe5d1913dab47e02d264c21c57396879031ad8ad1706
eis:ES10:ES10C1:e020:r000,eis_matrix,ES10,ES10C1,20,0,,<f8,"[59,18]",ae49064ebf6f1e32242cfd20aea0cb082defc4ef0889a9a9096e3d07ae8bd0e4,94753b8c85ba067c2049e2a327f98a89507c9c88a88f2d5656faa88b7ab3e467
eis:ES10:ES10C1:e020:r001,eis_matrix,ES10,ES10C1,20,1,,<f8,"[59,18]",e3674d851c73de51ea524e82d645e52de2102ace7f9280a7f03e14dd05e8ab79,2aeabdf5216f4176047c20a33a73dbc37fca9b8e4596c75cd78b8631acb91145
eis:ES10:ES10C1:e020:r002,eis_matrix,ES10,ES10C1,20,2,,<f8,"[59,18]",2d53778c10a3b9bb07960ec09179bb375298bc2fc63af56e3f389f108b76a55d,0c5fb50d90f8e4936ba65e8fa2791d97d00e237458a1ad225e68dcdaf459b359
eis:ES10:ES10C1:e020:r003,eis_matrix,ES10,ES10C1,20,3,,<f8,"[59,18]",8c3fa13f3d2ef0168f66b272264de3016225dcab25fbd5c7df07c6d13165ac29,31e7c7aac55a2d3cf6468ad53af8565ee3a78207bd9a303e2c00fce32b956797
eis:ES10:ES10C1:e020:r004,eis_matrix,ES10,ES10C1,20,4,,<f8,"[59,18]",b1910f400f689149360f964df292eed63da9770d2edac925340afc374a16ecea,a0173b9f0332bb2ce1aa50a8c0a4ecc83203eb19b37e0677465d7cfb57262c9e
eis:ES10:ES10C1:e021:r000,eis_matrix,ES10,ES10C1,21,0,,<f8,"[59,18]",39a1b795cb44fba0385523feccb44ea3d6c9f5cb2b1a066776bf53131cad118e,59b107cc31f30d664bc857a700ddf39324cc0b1e00eec839cf84f549d8742155
eis:ES10:ES10C1:e021:r001,eis_matrix,ES10,ES10C1,21,1,,<f8,"[59,18]",f1414d7270243472c370a8c856b913075a758c5c065f30c1152b03f52dae6720,281831f97e6ea4f67740da8af6fdd09bb9cefd852660ecde821e1c60a567049b
eis:ES10:ES10C1:e021:r002,eis_matrix,ES10,ES10C1,21,2,,<f8,"[59,18]",c33dbae5b91846f87d91485a189e0ebde6b3bae5d44937763229fc8354c7ac15,533ed50357e83832984fddf04237dc92810862033585cbd0c1fb27ad28a73112
eis:ES10:ES10C1:e021:r003,eis_matrix,ES10,ES10C1,21,3,,<f8,"[59,18]",32640a5ba40c6e34c614cfffac62c513c0984629cf2d6b8227da977eb4a60c83,19e8f3c0065877f98371d09bdd19f1fd8848eaeff3e695daa802504e964e7417
eis:ES10:ES10C1:e021:r004,eis_matrix,ES10,ES10C1,21,4,,<f8,"[59,18]",5cdfc31e9369a396b1fce813b4530e3ff4a02f394bca326db80888d393f0e07c,ccf9905ad956614cb0d5b112b754b89bf742e9b94785e6dba919da558981f3f8
eis:ES10:ES10C1:e022:r000,eis_matrix,ES10,ES10C1,22,0,,<f8,"[59,18]",70ab55d63416599479c9cfaf42ab0eb3769cc5fdef837e308f83d13b123d8b4c,cd42491232aa7bed62939d069558b4fe002a182d7ebaefed34156035cb294675
eis:ES10:ES10C1:e022:r001,eis_matrix,ES10,ES10C1,22,1,,<f8,"[59,18]",fd3af029aa96ff578bc5a5560a29363284fdb5a62a2e60a110884272817c8833,41e96facd9f20357b761738708c41ab0e1139f3702f16ec344c2966ddb2d0965
eis:ES10:ES10C1:e022:r002,eis_matrix,ES10,ES10C1,22,2,,<f8,"[59,18]",1d9e5df45e7e27fc61782d44cb24c29060b636d0b404b8afe07f812951cd082b,da7450215ef2e54e2f265f091fdce5adc7fc2ccc9d1e8addee12777d722ca62d
eis:ES10:ES10C1:e022:r003,eis_matrix,ES10,ES10C1,22,3,,<f8,"[59,18]",62b0f16364ef1f9e9781be4ed7f7c515bb3ce3ccad699dc9441051f47a79f13a,d1d8cf5c3a6b65addffb7d2aed6e227b3144a54fe8c64bb021fee432bae22531
eis:ES10:ES10C1:e022:r004,eis_matrix,ES10,ES10C1,22,4,,<f8,"[59,18]",4465cd793366348ce6bb9f691e941093b8b29d1a5cab45547246ddfc96f20586,93523e98c5062bd70dbf56626d18fe6d5562af371e03a02e050b0c99b2692681
eis:ES10:ES10C1:e023:r000,eis_matrix,ES10,ES10C1,23,0,,<f8,"[59,18]",d6c390c91210af807e2ecf21d505158e267a097982e6cfc50444babbe752e6af,1896eabc3a8fbd71bde8a7dfaba03cfcb9cdc4ff7d3b7ebd0669a0949669ad5a
eis:ES10:ES10C1:e023:r001,eis_matrix,ES10,ES10C1,23,1,,<f8,"[59,18]",f38176f37411c02d9fa332351d3c2a2b7184185b5bb4376cf8d91a124240782c,019a847b9cc9cd2abd9d0ea48a6f199175d4ecc28b00e5fc5a606b990572dfbd
eis:ES10:ES10C1:e023:r002,eis_matrix,ES10,ES10C1,23,2,,<f8,"[59,18]",9be984440b910cfa0584726fdd06cebdf34c7a6827cee6c91851bc3a4c59a5ac,4d6f5a23c0ac96a0680079a940f65b4c83854e18f10e018de6a5c0cc56702eeb
eis:ES10:ES10C1:e023:r003,eis_matrix,ES10,ES10C1,23,3,,<f8,"[59,18]",88ed75ed2da3f8104aa538ace8b7fccd6bf446bfbf8e396fa7727518017ea109,984a17942b6fec6aa4c97be99249d265baffba9c42365254d7bf55e0a48ce3a7
eis:ES10:ES10C1:e023:r004,eis_matrix,ES10,ES10C1,23,4,,<f8,"[59,18]",d2af0ceb4cc472517b88444e90f28dbed9fdc0db28c31a09a4538ba6e74a620d,e48f5db375cadaf2470bb488f1e67a555444e0a63456a2915402ce1e5a68c20e
eis:ES10:ES10C1:e024:r000,eis_matrix,ES10,ES10C1,24,0,,<f8,"[59,18]",72a7ca25cb1a654b7c382170802ecade276ac98644b4f0e7f13bfbd51737673c,be005c37c5657e0a2f81aebfbba84b3538e7cc5def1bb1fa2ed31d7b580cdcd3
eis:ES10:ES10C1:e024:r001,eis_matrix,ES10,ES10C1,24,1,,<f8,"[59,18]",c6f0445b25c4988c807d2d64e8f7c560b8a016912f4089f06a157fbcd18e3020,6f443ca614229a724a2e49658e4d6ddb5bfc2fc3f3f568827bc18cf18c7fe00e
eis:ES10:ES10C1:e024:r002,eis_matrix,ES10,ES10C1,24,2,,<f8,"[59,18]",17f8647e5f630c5360d41556aace6f96c19563ec0ce8931d6edd0c46a40e193a,fceaf9d5c2b552cfd260dc490a41ba5dbffe161e400203632f80d3eca610d1ab
eis:ES10:ES10C1:e024:r003,eis_matrix,ES10,ES10C1,24,3,,<f8,"[59,18]",acfbda48904e435b52535d64d005c0c6082234bb48c78c1822a872060f1c0c25,428ed5a7633c91ba5461df85259e91af5ce94a202ff793bc9c8940c32042c5ce
eis:ES10:ES10C1:e024:r004,eis_matrix,ES10,ES10C1,24,4,,<f8,"[59,18]",180d44396c429056be80c2fe38b02b1f7a55edc5a15ec1e0b94ed74f69990e5b,c55581c298656aa3ef61c88f8fcbfdf83972471a7e20e6af50d5262cae618318
eis:ES10:ES10C1:e025:r000,eis_matrix,ES10,ES10C1,25,0,,<f8,"[59,18]",932c696c1f966f34e89eb823e279e170329884cc6d530dd56ee838dd1d337ae2,6c99173094b10086826bcd197e0c3492615116b8a1547d300f71fac1be4a237c
eis:ES10:ES10C1:e025:r001,eis_matrix,ES10,ES10C1,25,1,,<f8,"[59,18]",a236d39e83f27a0099d71b13240365921c26493bea8b7d044145d4135af09f23,8096871314a63080e37f0a0cb041747a70e5158860cf8dc0bbd52c1275627d74
eis:ES10:ES10C1:e025:r002,eis_matrix,ES10,ES10C1,25,2,,<f8,"[59,18]",63a73ef89f645e1d0ef812d54aabedf8ceeb365435047986cf5ff7e1d29867fb,d52c99000599720a8669dc0574aec922906642aff3838565a7950ca2f7774400
eis:ES10:ES10C1:e025:r003,eis_matrix,ES10,ES10C1,25,3,,<f8,"[59,18]",aa5e978b74b89663f2f2775bb696eb78ece9dd45fd3f315b0a7aff9ac52f8a74,569df5246eea048e81459db836323481d0eaef26a07e7277618e87c6437748e4
eis:ES10:ES10C1:e025:r004,eis_matrix,ES10,ES10C1,25,4,,<f8,"[59,18]",9a6937ec2857da7383fcb46580d364d9f53c722f11e3cddfc28f347491d78a82,2eb3e52da8e32915e98c1289b0413652a8c66fd9640ed72f50ed9f028012f538
eis:ES10:ES10C1:e026:r000,eis_matrix,ES10,ES10C1,26,0,,<f8,"[59,18]",0fe643e88ca42e4b72b831d5e420b52025dd3159e06bd2732653ab136b89ec96,8666df507fb0c389c12d3f019586c4acbcebff6084656e912dada2f2a4603456
eis:ES10:ES10C1:e026:r001,eis_matrix,ES10,ES10C1,26,1,,<f8,"[59,18]",ae270ed36f14f6e8963522b4f7e9bb628734b2502d46855f256107be01bf583f,3ff35b2b929bf6110e6eefbfff44d49409b5cf0858224a4342d30e89f85e8e2f
eis:ES10:ES10C1:e026:r002,eis_matrix,ES10,ES10C1,26,2,,<f8,"[59,18]",15c1e42c0d109bcb249253dae93467364c59508d363e45d92bb3a61675b8433c,3f0e44a8ee0c0988c441b1519540b42b1671412e7af4aba270cc9999e84d0548
eis:ES10:ES10C1:e026:r003,eis_matrix,ES10,ES10C1,26,3,,<f8,"[59,18]",5819c55baa9383efa714e358f23cac906577e336fb6126c879917e69be2f4203,c9505b8a5e67ff75c1e57cde77070bb08d145e7929af46764dd032fe56b4e9b9
eis:ES10:ES10C1:e026:r004,eis_matrix,ES10,ES10C1,26,4,,<f8,"[59,18]",70ad16aa61b05c01c3e2365da10f324935028b30ec961990f013b57f63fc82dc,3beeeaf1d9bc3e89f522a5b33e684a5ddd089ffb99444dda3990cdbb63a531cc
eis:ES10:ES10C1:e027:r000,eis_matrix,ES10,ES10C1,27,0,,<f8,"[59,18]",80c0b1e5761875d67c51fa13482e67ff58855736c770a95fdf46099c633a172b,e757a21fc3208c781a06206801df1ea0fc3ad2327447abfa64ce61c61c3c8559
eis:ES10:ES10C1:e027:r001,eis_matrix,ES10,ES10C1,27,1,,<f8,"[59,18]",8c9f92ab41fb622025773f0c92b54dfc462c4313379961db46c24205afecbf00,cbd58d7e971453de0fa0c88610a3a47c226428453f6964c260a27111dc1e51be
eis:ES10:ES10C1:e027:r002,eis_matrix,ES10,ES10C1,27,2,,<f8,"[59,18]",7c1cc2c3c15e5b92bff33aba05e0fc8761a1d6b10f89e1b1f90a9a557f74be9b,9fd7cbe943e269d597f2aaccc33a59f6b14e889b52b3e10ede69ca48d2ac9107
eis:ES10:ES10C1:e027:r003,eis_matrix,ES10,ES10C1,27,3,,<f8,"[59,18]",42e265ac3598cb4b771c3802f03069092881792d3f2ffbaca57f4f784102247e,76694433590aa794f6bf4b4bdbacfa3b19ee18e0371298e53b8a7b1de3c9f974
eis:ES10:ES10C1:e027:r004,eis_matrix,ES10,ES10C1,27,4,,<f8,"[59,18]",bb0762682984039e62e8d73a4a414a33936bbbbf44a3e2dbef11f11751672651,70c58315338698e3f4c9f2b83c730265c54e83a54b8823ae7da9dbad46430f07
eis:ES10:ES10C1:e028:r000,eis_matrix,ES10,ES10C1,28,0,,<f8,"[59,18]",ae43ec8904f4ad219c6bbad4f4e055db18bfa2a36337a5207876ad18a2223e54,062c44e440fa09eda8ecb0dc97ccd404582256055785239f46ba8c13e5fb249e
eis:ES10:ES10C1:e028:r001,eis_matrix,ES10,ES10C1,28,1,,<f8,"[59,18]",fa8e6f8e742e299c044e339faf6e7ce83ed23e8dd0f57bc9f98bb4355a36a037,9fbd476b5fa8ee74f5f1ef0a6c9718aa82ebed315247c13094562b6a11bb3ee5
eis:ES10:ES10C1:e028:r002,eis_matrix,ES10,ES10C1,28,2,,<f8,"[59,18]",fd52ef5b13604704938a8e3daf62a6f8aa5a2deb8ad4bb6bdd7f2204a1dccca8,fa2ad68d4d5097c721ec1098d1930d2d8f65339fa0076d73509f3d0398a09bce
eis:ES10:ES10C1:e028:r003,eis_matrix,ES10,ES10C1,28,3,,<f8,"[59,18]",c6de3ad0a6cb1aea54136e834cf7a2609eab4c12020d51308eb7d8068d5b94e9,3d3c42f3a32316c03e6db13f3cef54749de7c124af7284ce1c4bc9a791943407
eis:ES10:ES10C1:e028:r004,eis_matrix,ES10,ES10C1,28,4,,<f8,"[59,18]",cd0878f35397f04c6dca19ee992eaab447a783eaf20b803341234cf6bf14b752,9a9268e306792b6bd3274d3faedc432e8babd5629d7cd9cdc106e6e19c9e5a75
eis:ES10:ES10C1:e029:r000,eis_matrix,ES10,ES10C1,29,0,,<f8,"[59,18]",ac8a6e45053f3fd54b4cace6129af430fdb4aa5b1bfef0aa79f90dec278ad0ca,b6a5aa835aa52cbb303d426723f7051e29d79c958ceccb8b6b3ac57c56f882e6
eis:ES10:ES10C1:e029:r001,eis_matrix,ES10,ES10C1,29,1,,<f8,"[59,18]",cd90d9bcc9d12df507977708631954016c88cada2ce0eb6fe9503e65eba3ff8b,8446e6ac11b8011c1ff126940ddee2b5aac99df17d9cf8d79b67e8aa4188d982
eis:ES10:ES10C1:e029:r002,eis_matrix,ES10,ES10C1,29,2,,<f8,"[59,18]",0ec39d2957ba0ba1d5c268e2ed5e6f2a97d5a1edb0c1bdb96d2eb97091e79f38,d5d9a0975e772f413b4e5d62883548d7b0ec059836e26c7c8878146182d1af0e
eis:ES10:ES10C1:e029:r003,eis_matrix,ES10,ES10C1,29,3,,<f8,"[59,18]",d463a27c6f31e0223bfae6f4627ba048e0d7f82396468c0a48d0210ce744c691,74a9966417fb4b968748807bbcaca9094107f659d15388bdead344fe13e678a9
eis:ES10:ES10C1:e029:r004,eis_matrix,ES10,ES10C1,29,4,,<f8,"[59,18]",a23c46b288a43d9063e15a2543007e1cc8ad3fe8e8ac286b9af948f2972e80df,068e2ef11631e61ddec442be2f4b0b41855eacf4ccfa82e81a1b4bd4b3aeab9e
eis:ES10:ES10C1:e030:r000,eis_matrix,ES10,ES10C1,30,0,,<f8,"[59,18]",70e3c813552d9f60afa6654732157528c1db43df902bdc656202a60870f24d2d,f90ef455c541f994005784dc0f7b82d3b6f9e8cb84271cefc029c58e13aedde7
eis:ES10:ES10C1:e030:r001,eis_matrix,ES10,ES10C1,30,1,,<f8,"[59,18]",a67dbc69019134ac0893db5a89c2b64a988e56a6d8090ca4ff60f70047733ddf,acb0cf784df3597182c309a7108e8cebb01277c74b307a07db7aacb4f5dc4e38
eis:ES10:ES10C1:e030:r002,eis_matrix,ES10,ES10C1,30,2,,<f8,"[59,18]",373e26cad408b5fada6607c8d02a7858c0a3574ce8afeb45845d105b98bbe8ea,0239dfc48146610828ffbf07f364b047006d87fef09d26349bb0e42890b939c0
eis:ES10:ES10C1:e030:r003,eis_matrix,ES10,ES10C1,30,3,,<f8,"[59,18]",767bfb7d2e2067bff8c5c8559975af61b98a287fbef734f3c257e6bdf207e948,68da9970acf557cfcaca7ed46856a2e3a5fdb7ad6702f124e92ac4a40d5c3c45
eis:ES10:ES10C1:e030:r004,eis_matrix,ES10,ES10C1,30,4,,<f8,"[59,18]",50dec6d3dfa0ac6f427a4feced97cd3c857c8d9598f363f3b986d7831563e356,8b0dc84cb99d0032d3d8490255213ca59e286824838296b5519b339a5c1af278
eis:ES10:ES10C1:e031:r000,eis_matrix,ES10,ES10C1,31,0,,<f8,"[59,18]",f451f6f7911c0dafc0d757ea75ffc566511d5176a0a56158ce7c7d882b04f498,2f560b01a4f80d60beefcdd16c89ab787dd4138241467838a388d5130e1b7291
eis:ES10:ES10C1:e031:r001,eis_matrix,ES10,ES10C1,31,1,,<f8,"[59,18]",cb65cd12cf4906ac098320cbb0b47689dd7e36facac9f0d4bb464ac1c7e28e5a,eeda2ea8abd45cf9de597a349e5a70106210a10adcf5c82a9fbc9850541d3a2b
eis:ES10:ES10C1:e031:r002,eis_matrix,ES10,ES10C1,31,2,,<f8,"[59,18]",8a51d90531630297ab898f8f6e26f0198936dfcb1c1636d9263740955e4e3832,cb53d5e6beeefe68b39942b4a9c7fe5348a3adb20e68d5ce714f81eb81e24d5f
eis:ES10:ES10C1:e031:r003,eis_matrix,ES10,ES10C1,31,3,,<f8,"[59,18]",5bdd1b1830089e1bbc37d97fa444b5893d8ba01c207604155b5538c72c184c83,1f7216f9b8dd23ed33bd9b6c5120985af5c38afd57aa7aba754f3b5bd7440850
eis:ES10:ES10C1:e031:r004,eis_matrix,ES10,ES10C1,31,4,,<f8,"[59,18]",9b8f06901d63e3f047333c8760ef8988abc50188b8760ebbac05e781f5ba5697,5b7f26827cfea53cd9741afa9f9708c6506dc41fc3c30f5bb36f3455cf8f9e06
eis:ES10:ES10C1:e032:r000,eis_matrix,ES10,ES10C1,32,0,,<f8,"[59,18]",a01386a1b38f3a52511b1efdc03385f0b9974c5a08eef4250fa66061c82cd8c9,51674e856c98b91acc24f8bcb2f70e31f0eef027104d82620962a3788eb9a4e5
eis:ES10:ES10C1:e032:r001,eis_matrix,ES10,ES10C1,32,1,,<f8,"[59,18]",54282a82774b38c69336d7a78d87224ac36e4e7409596ce23e8be48f5aa5ea39,9175968fec3d11bc19cc0dd66f4159270a8ce54453259eb51cb3dd9e0f58eab8
eis:ES10:ES10C1:e032:r002,eis_matrix,ES10,ES10C1,32,2,,<f8,"[59,18]",8e5628bbd1c567dbe84bdeb6bd61978fb7d130ddd384d0ca1993389f63b2baff,8fdb8e34934b9dde0bdc1daa3ce885e54a69283c8d2f0d1acd31681a94c6c42c
eis:ES10:ES10C1:e032:r003,eis_matrix,ES10,ES10C1,32,3,,<f8,"[59,18]",f46d1117ea89daa6cd5dd5ef345d56313a4ecdc534c2ff4d06b73f9751039fb4,b8ed7015b4d4377c2732629d107fdca92f530e70ff5172ce29a91077477ac351
eis:ES10:ES10C1:e032:r004,eis_matrix,ES10,ES10C1,32,4,,<f8,"[59,18]",f6f6bab5c42891b8e18bb047a5cb03b645dc30ec33c151c2c7214f2307adf156,adf16a3128ea3b1526a6846b2ccc39c7258aa58f899c9a2bf21a503ad3057b74
eis:ES10:ES10C1:e033:r000,eis_matrix,ES10,ES10C1,33,0,,<f8,"[59,18]",5ed6a806c005f08443674e34238e21cc0a91935d8f42ba20981f5d96adc568ec,b38f75e3e1feb411512794bd799f1762fca2159abea7622fecf64e2bf3f5f787
eis:ES10:ES10C1:e033:r001,eis_matrix,ES10,ES10C1,33,1,,<f8,"[59,18]",4ae135fe5fde5d58140a10f57d9217e8f8d3d3b0d52c07473f9bf140e3183aa8,e4ab19be33f51e2d23022847c63336d049324832e3f7abdb59ba8985cff29a92
eis:ES10:ES10C1:e033:r002,eis_matrix,ES10,ES10C1,33,2,,<f8,"[59,18]",1405b3e3e27885a7f76596c97cb30bb173cbbd9810d10f44d2660bfa1338512d,bec29a8c103502a156904d3d081e351838e7fd37373c1a9e2344464afb2a5c1a
eis:ES10:ES10C1:e033:r003,eis_matrix,ES10,ES10C1,33,3,,<f8,"[59,18]",13325eb8d23785a577f9562a165a870d94afb6ec72b8a7198e3548a32eb993f1,443086f762db77fa2513b14ac81f2402cf4ba64a299b5f60d3baedf9eb9bcadf
eis:ES10:ES10C1:e033:r004,eis_matrix,ES10,ES10C1,33,4,,<f8,"[59,18]",33beb54c223146b95534cd9c1150025f7b251527d9c2a770cccbfc99c77591bf,6c84b6df4c972c0b88e73176199e7197cb9bf31fd29ed78dd2c8f084eb56ff7f
eis:ES10:ES10C1:e034:r000,eis_matrix,ES10,ES10C1,34,0,,<f8,"[59,18]",c60a7b99408fbdec11cb9c475484501f492f1f4a8dc6297e65b55b96e69270c3,ed455bae4e15a50e1c64ee036ab387067be9dc0ec0202b57a240736b427ac28a
eis:ES10:ES10C1:e034:r001,eis_matrix,ES10,ES10C1,34,1,,<f8,"[59,18]",27203519e39222c5f12aa6ff45eb399665cc8c6f496e48c7f978ba5b074816e0,0f39e9ec705731555208727d37dff9e53ebd4699258c7d4c52bcaa4a44ca4912
eis:ES10:ES10C1:e034:r002,eis_matrix,ES10,ES10C1,34,2,,<f8,"[59,18]",a5b2c4b2700bd2935dced6b6918ee0c1b5deb711c6e62417ed6049451fe36964,f8569fdc1b2ce590226c3e692cd878b7a26dd7e1d148a826a25053ed7e727822
eis:ES10:ES10C1:e034:r003,eis_matrix,ES10,ES10C1,34,3,,<f8,"[59,18]",224e21601d635f600773e61ec010cf8fb5ca8a8132aad61d29a5f342e7bc9110,2e6403973b0f06415aff1719e7e47b4e8835a4e80320f2c7aff586bf35c12cf6
eis:ES10:ES10C1:e034:r004,eis_matrix,ES10,ES10C1,34,4,,<f8,"[59,18]",f825cf89b81dae2a866ad945c17d5803bc266c8f478d889a82243eef6aa2832c,34c804adcfaf1a682dd91b2f678d04d2001efebb06713c507ecbbb99c6f88dd3
eis:ES10:ES10C1:e035:r000,eis_matrix,ES10,ES10C1,35,0,,<f8,"[59,18]",0b4cae282d8e8f9ba2107627c17bcd114c4f53ee4da319efe948f47b409d3970,691025badd781f213e058c34a36de1171c0a3ea545e28496223e152a0bd10489
eis:ES10:ES10C1:e035:r001,eis_matrix,ES10,ES10C1,35,1,,<f8,"[59,18]",163b80b87dc1757df46768a3cd7bcbbc8d9ec3631511d8a69489068669ecee32,19d2eba06980d271f248d597ce03c83b939b8cf046501b97dd2ced833cd50c1f
eis:ES10:ES10C1:e035:r002,eis_matrix,ES10,ES10C1,35,2,,<f8,"[59,18]",420e39c5773b8f0ec6d2b7abe08d7a2bae6f76084dd07199378dcd971df48642,51bc9939b112f59223abc3043555304a16217cf08ff512820c86e370b3f31248
eis:ES10:ES10C1:e035:r003,eis_matrix,ES10,ES10C1,35,3,,<f8,"[59,18]",4895d9abc27fe6175ccaf5b86e6071ffe32e70f8e3d70d731749db6a55f6379c,f09d087e6d5c96a1ad0b68b4b6a2b3558ce0b0087ecaa9cb2bafa27e0d79310e
eis:ES10:ES10C1:e035:r004,eis_matrix,ES10,ES10C1,35,4,,<f8,"[59,18]",19e99e7151b405cd4ae0a96b84f6bb1ebd9eae47d6801f4715237999ca520a5e,ae3f6563b3e86d378e44b47b3975e05543f12304c1e207527e7d9d7a866efdb8
eis:ES10:ES10C1:e036:r000,eis_matrix,ES10,ES10C1,36,0,,<f8,"[59,18]",5947f16730c3b3f50e2e230c26a2ad069ab47c729d2462a6bdbec371668dbdce,2d9f9bc57aafecbc0b4cda24ed50088047ba904b2b47189e343573a929387f1c
eis:ES10:ES10C1:e036:r001,eis_matrix,ES10,ES10C1,36,1,,<f8,"[59,18]",668346e3631c1a2c567ca7da2a929422762f9fcac6838944e1cedefd376a1190,81064a36d30c5ce3476285d7f0566987d45fa2cc33c1157b9f29c5773c6b6258
eis:ES10:ES10C1:e036:r002,eis_matrix,ES10,ES10C1,36,2,,<f8,"[59,18]",900c4d3081a92e1300878b8489c69e5bbdbcf4dd350c03249c92ed472e2b7eb0,4a7f1bcef21338e1c613e722296c0ef82ada2c2c921b860053b28b9ce3a40124
eis:ES10:ES10C1:e036:r003,eis_matrix,ES10,ES10C1,36,3,,<f8,"[59,18]",f3a036525f08589a99246fd41e16f2a9849af3493d4d7ad78de7ccd5d9255dc1,13afa75f5ce7d236810ac0092ee702b7cd635c5b3254f3f0668055cb1d05ce35
